Player,Tm,Pos,Age,G,GS,PlID,TmID,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushYds/Att,RushTD/G,Tgt/G,Rec/G,RecYds/G,Yds/Rec,RecTD/G,Fmb/G,FL/G,TotTD/G,2PM/G,2PP/G,FPts,PosRk,OvRank,Yr,PPR/G,Starter,Next_Yr_PPG,Next_Yr_Starter
AlbertWilson,MIA,WR,29,14,5,AlbertWilson2021,MIA2021,0.0,0.071,0.0,0.0,0.0,0.286,1.214,4.25,0.0,2.786,1.786,15.214,8.52,0.0,0.0,0.0,0.0,0.0,0.0,48.0,135,302,2021,3.429,0,,
AlbertWilson,MIA,WR,27,13,4,AlbertWilson2019,MIA2019,0.077,0.154,1.538,0.0,0.0,0.385,3.462,9.0,0.0,4.769,3.308,27.0,8.16,0.077,0.0,0.0,0.077,0.0,0.0,89.4,89,190,2019,6.877,0,3.429,0.0
AlbertWilson,MIA,WR,26,7,3,AlbertWilson2018,MIA2018,0.143,0.143,7.429,0.143,0.0,1.143,2.286,2.0,0.0,5.0,3.714,55.857,15.04,0.571,0.0,0.0,0.571,0.0,0.0,96.8,73,181,2018,13.829,0,6.877,0.0
AlbertWilson,KAN,WR,25,13,7,AlbertWilson2017,KAN2017,0.0,0.0,0.0,0.0,0.0,0.231,0.462,2.0,0.0,4.769,3.231,42.615,13.19,0.231,0.0,0.0,0.231,0.0,0.0,116.0,56,150,2017,8.923,0,13.829,0.0
AlbertWilson,KAN,WR,24,16,5,AlbertWilson2016,KAN2016,0.0,0.0,0.0,0.0,0.0,0.125,3.125,25.0,0.062,3.188,1.938,17.438,9.0,0.125,0.0,0.0,0.188,0.0,0.0,81.9,92,209,2016,5.119,0,8.923,0.0
AlbertWilson,KAN,WR,23,14,12,AlbertWilson2015,KAN2015,0.0,0.0,0.0,0.0,0.0,0.357,1.857,5.2,0.0,4.071,2.5,32.214,12.89,0.143,0.0,0.0,0.143,0.0,0.0,94.7,78,188,2015,6.764,0,5.119,0.0
AlbertWilson,KAN,WR,22,12,2,AlbertWilson2014,KAN2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,1.333,21.667,16.25,0.0,0.0,0.0,0.0,0.0,0.0,42.0,111,292,2014,3.5,0,6.764,0.0
AldrickRobinson,WAS,WR,25,16,1,AldrickRobinson2013,WAS2013,0.0,0.0,0.0,0.0,0.0,0.188,-0.25,-1.33,0.0,2.875,1.125,22.812,20.28,0.125,0.0,0.0,0.125,0.0,0.0,66.1,96,239,2013,4.131,0,,
AldrickRobinson,WAS,WR,24,15,2,AldrickRobinson2012,WAS2012,0.0,0.0,0.0,0.0,0.0,0.067,0.933,14.0,0.0,1.267,0.733,15.8,21.55,0.2,0.0,0.0,0.2,0.0,0.0,54.1,92,248,2012,3.607,0,4.131,0.0
AlecIngold,LVR,RB,25,9,3,AlecIngold2021,LVR2021,0.0,0.0,0.0,0.0,0.0,0.222,0.111,0.5,0.0,1.333,1.111,9.444,8.5,0.111,0.0,0.0,0.111,0.0,0.0,24.6,110,365,2021,2.733,0,,
AlecIngold,LVR,RB,24,16,4,AlecIngold2020,LVR2020,0.0,0.0,0.0,0.0,0.0,0.188,0.25,1.33,0.0,1.062,0.75,6.875,9.17,0.062,0.0,0.0,0.062,0.0,0.0,29.4,100,345,2020,1.838,0,2.733,0.0
AlecIngold,OAK,RB,23,16,4,AlecIngold2019,OAK2019,0.0,0.0,0.0,0.0,0.0,0.625,1.062,1.7,0.0,0.375,0.375,2.75,7.33,0.062,0.0,0.0,0.062,0.0,0.0,18.1,101,373,2019,1.131,0,1.838,0.0
AlexArmah,2TM,RB,27,11,2,AlexArmah2021,2TM2021,0.0,0.0,0.0,0.0,0.0,0.455,1.909,4.2,0.0,0.091,0.091,0.091,1.0,0.091,0.0,0.0,0.091,0.0,0.0,9.2,126,457,2021,0.836,0,,
AlexArmah,CAR,RB,26,16,1,AlexArmah2020,CAR2020,0.0,0.0,0.0,0.0,0.0,0.375,0.562,1.5,0.0,0.562,0.312,1.125,3.6,0.0,0.0,0.0,0.0,0.0,0.0,7.7,143,479,2020,0.481,0,0.836,0.0
AlexArmah,CAR,RB,25,16,1,AlexArmah2019,CAR2019,0.0,0.0,0.0,0.0,0.0,0.375,0.688,1.83,0.062,0.125,0.125,0.375,3.0,0.0,0.0,0.0,0.062,0.0,0.0,9.7,112,428,2019,0.606,0,0.481,0.0
AlexArmah,CAR,RB,24,16,2,AlexArmah2018,CAR2018,0.0,0.0,0.0,0.0,0.0,0.562,0.938,1.67,0.125,0.062,0.062,0.312,5.0,0.0,0.0,0.0,0.125,0.0,0.0,15.0,97,394,2018,0.938,0,0.606,0.0
AlexBachman,NYG,WR,25,3,0,AlexBachman2021,NYG2021,0.0,0.0,0.0,0.0,0.0,0.333,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,257,586,2021,-0.1,0,,
AlexCollins,SEA,RB,27,11,6,AlexCollins2021,SEA2021,0.0,0.0,0.0,0.0,0.0,9.818,37.364,3.81,0.182,0.909,0.818,7.909,9.67,0.0,0.091,0.091,0.182,0.0,0.0,68.8,62,244,2021,6.255,0,,
AlexCollins,SEA,RB,26,3,1,AlexCollins2020,SEA2020,0.0,0.0,0.0,0.0,0.0,6.0,25.667,4.28,0.667,0.667,0.333,1.333,4.0,0.0,0.0,0.0,0.667,0.0,0.0,21.1,95,385,2020,7.033,0,6.255,0.0
AlexCollins,BAL,RB,24,10,10,AlexCollins2018,BAL2018,0.0,0.0,0.0,0.0,0.0,11.4,41.1,3.61,0.7,2.1,1.5,10.5,7.0,0.1,0.3,0.3,0.8,0.0,0.0,108.6,39,162,2018,10.86,0,7.033,0.0
AlexCollins,BAL,RB,23,15,12,AlexCollins2017,BAL2017,0.0,0.0,0.0,0.0,0.0,14.133,64.867,4.59,0.4,2.4,1.533,12.467,8.13,0.0,0.267,0.133,0.4,0.0,0.0,171.0,16,82,2017,11.4,0,10.86,0.0
AlexCollins,SEA,RB,22,11,0,AlexCollins2016,SEA2016,0.0,0.0,0.0,0.0,0.0,2.818,11.364,4.03,0.091,1.0,1.0,7.636,7.64,0.0,0.182,0.091,0.091,0.0,0.0,35.9,85,299,2016,3.264,0,11.4,0.0
AlexEllis,JAX,TE,23,6,3,AlexEllis2016,JAX2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.5,1.833,3.67,0.0,0.0,0.0,0.0,0.0,0.0,4.1,103,473,2016,0.683,0,,
AlexErickson,CAR,WR,29,17,0,AlexErickson2021,CAR2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.176,3.235,18.33,0.0,0.0,0.0,0.0,0.0,0.0,8.5,181,464,2021,0.5,0,,
AlexErickson,CIN,WR,28,16,2,AlexErickson2020,CIN2020,0.0,0.062,0.0,0.0,0.0,0.312,0.438,1.4,0.0,1.062,0.75,8.688,11.58,0.0,0.125,0.125,0.0,0.0,0.0,22.6,163,377,2020,1.412,0,0.5,0.0
AlexErickson,CIN,WR,27,16,6,AlexErickson2019,CIN2019,0.062,0.062,1.625,0.0,0.0,0.312,2.062,6.6,0.0,4.875,2.688,33.062,12.3,0.0,0.25,0.125,0.0,0.0,0.0,96.2,82,176,2019,6.012,0,1.412,0.0
AlexErickson,CIN,WR,26,16,6,AlexErickson2018,CIN2018,0.0,0.0,0.0,0.0,0.0,0.188,1.375,7.33,0.0,1.812,1.25,10.438,8.35,0.0,0.062,0.062,0.0,0.0,0.0,36.9,142,319,2018,2.306,0,6.012,0.0
AlexErickson,CIN,WR,25,16,0,AlexErickson2017,CIN2017,0.0,0.0,0.0,0.0,0.0,0.312,1.0,3.2,0.0,1.0,0.75,11.25,15.0,0.062,0.438,0.062,0.062,0.0,0.0,35.6,118,305,2017,2.225,0,2.306,0.0
AlexErickson,CIN,WR,24,16,0,AlexErickson2016,CIN2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,4.438,11.83,0.0,0.188,0.0,0.0,0.0,0.0,13.1,162,401,2016,0.819,0,2.225,0.0
AlexGreen,NYJ,RB,25,13,0,AlexGreen2013,NYJ2013,0.0,0.0,0.0,0.0,0.0,0.846,2.692,3.18,0.0,0.154,0.154,0.615,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,131,448,2013,0.485,0,,
AlexGreen,GNB,RB,24,12,4,AlexGreen2012,GNB2012,0.0,0.0,0.0,0.0,0.0,11.25,38.667,3.44,0.0,2.5,1.5,10.417,6.94,0.0,0.083,0.0,0.0,0.0,0.0,76.9,56,206,2012,6.408,0,0.485,0.0
AlexSmith,WAS,QB,36,8,6,AlexSmith2020,WAS2020,21.0,31.5,197.75,0.75,1.0,1.25,0.375,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,71.6,37,234,2020,8.95,1,,
AlexSmith,WAS,QB,34,10,10,AlexSmith2018,WAS2018,20.5,32.8,218.0,1.0,0.5,4.1,16.8,4.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.0,138.0,31,122,2018,13.8,1,8.95,1.0
AlexSmith,KAN,QB,33,15,15,AlexSmith2017,KAN2017,22.733,33.667,269.467,1.733,0.333,4.0,23.667,5.92,0.067,0.0,0.0,0.0,0.0,0.0,0.067,0.067,0.067,0.0,0.0,295.2,4,10,2017,19.68,1,13.8,1.0
AlexSmith,KAN,QB,32,15,15,AlexSmith2016,KAN2016,21.867,32.6,233.467,1.0,0.533,3.2,8.933,2.79,0.333,0.067,0.067,0.2,3.0,0.0,0.467,0.267,0.333,0.0,0.133,224.8,22,47,2016,14.987,1,19.68,1.0
AlexSmith,KAN,QB,31,16,16,AlexSmith2015,KAN2015,19.188,29.375,217.875,1.25,0.438,5.25,31.125,5.93,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.125,271.2,15,26,2015,16.95,1,14.987,1.0
AlexSmith,KAN,QB,30,15,15,AlexSmith2014,KAN2014,20.2,30.933,217.667,1.2,0.4,3.267,16.933,5.18,0.067,0.0,0.0,0.0,0.0,0.0,0.267,0.067,0.067,0.0,0.0,220.0,19,50,2014,14.667,1,16.95,1.0
AlexSmith,KAN,QB,29,15,15,AlexSmith2013,KAN2013,20.533,33.867,220.867,1.533,0.467,5.067,28.733,5.67,0.067,0.067,0.067,-0.267,-4.0,0.0,0.467,0.2,0.067,0.0,0.0,254.2,13,33,2013,16.947,1,14.667,1.0
AlexSmith,CIN,TE,31,16,1,AlexSmith2013,CIN2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.188,0.75,4.0,0.062,0.062,0.0,0.062,0.0,0.0,10.2,76,406,2013,0.638,0,16.947,1.0
AlexSmith,SFO,QB,28,10,9,AlexSmith2012,SFO2012,15.3,21.8,173.7,1.3,0.5,3.1,13.2,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,122.7,29,143,2012,12.27,1,0.638,0.0
AlexSmith,CLE,TE,30,12,2,AlexSmith2012,CLE2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.083,3.917,3.62,0.0,0.0,0.0,0.0,0.0,0.0,17.7,77,362,2012,1.475,0,12.27,1.0
AlexTanney,TEN,QB,28,1,0,AlexTanney2015,TEN2015,10.0,14.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,57,446,2015,8.0,0,,
AlexanderHollins,MIN,WR,23,5,1,AlexanderHollins2019,MIN2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,9.2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,174,453,2019,1.32,0,,
AlexanderMattison,MIN,RB,23,16,4,AlexanderMattison2021,MIN2021,0.0,0.0,0.0,0.0,0.0,8.375,30.688,3.66,0.188,2.438,2.0,14.25,7.13,0.062,0.062,0.062,0.25,0.0,0.0,125.9,40,146,2021,7.869,0,,
AlexanderMattison,MIN,RB,22,13,2,AlexanderMattison2020,MIN2020,0.0,0.0,0.0,0.0,0.0,7.385,33.385,4.52,0.154,1.154,1.0,9.615,9.62,0.077,0.0,0.0,0.231,0.0,0.0,86.9,50,205,2020,6.685,0,7.869,0.0
AlexanderMattison,MIN,RB,21,13,0,AlexanderMattison2019,MIN2019,0.0,0.0,0.0,0.0,0.0,7.692,35.538,4.62,0.077,0.923,0.769,6.308,8.2,0.0,0.077,0.077,0.077,0.0,0.0,68.4,55,224,2019,5.262,0,6.685,0.0
AlfonsoSmith,SFO,RB,27,6,0,AlfonsoSmith2014,SFO2014,0.0,0.0,0.0,0.0,0.0,1.167,3.167,2.71,0.0,0.667,0.5,1.833,3.67,0.0,0.0,0.0,0.0,0.0,0.0,6.0,146,462,2014,1.0,0,,
AlfonsoSmith,ARI,RB,26,16,0,AlfonsoSmith2013,ARI2013,0.0,0.0,0.0,0.0,0.0,1.125,3.375,3.0,0.062,0.812,0.625,4.25,6.8,0.0,0.125,0.062,0.062,0.0,0.0,26.2,103,326,2013,1.638,0,1.0,0.0
AlfonsoSmith,ARI,RB,25,11,0,AlfonsoSmith2012,ARI2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.182,1.909,10.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,150,463,2012,0.373,0,1.638,0.0
AlfredBlue,HOU,RB,27,16,2,AlfredBlue2018,HOU2018,0.0,0.0,0.0,0.0,0.0,9.375,31.188,3.33,0.125,1.688,1.25,9.625,7.7,0.0,0.0,0.0,0.125,0.0,0.0,97.3,49,180,2018,6.081,0,,
AlfredBlue,HOU,RB,26,11,0,AlfredBlue2017,HOU2017,0.0,0.0,0.0,0.0,0.0,6.455,23.818,3.69,0.091,0.818,0.636,4.909,7.71,0.0,0.0,0.0,0.091,0.0,0.0,44.6,77,280,2017,4.055,0,6.081,0.0
AlfredBlue,HOU,RB,25,14,2,AlfredBlue2016,HOU2016,0.0,0.0,0.0,0.0,0.0,7.143,30.0,4.2,0.071,1.143,0.857,2.857,3.33,0.0,0.143,0.071,0.071,0.0,0.0,62.0,61,237,2016,4.429,0,4.055,0.0
AlfredBlue,HOU,RB,24,16,9,AlfredBlue2015,HOU2015,0.0,0.0,0.0,0.0,0.0,11.438,43.625,3.81,0.125,1.0,0.938,6.812,7.27,0.062,0.125,0.062,0.188,0.0,0.0,111.7,39,160,2015,6.981,0,4.429,0.0
AlfredBlue,HOU,RB,23,16,3,AlfredBlue2014,HOU2014,0.0,0.0,0.0,0.0,0.0,10.562,33.0,3.12,0.125,1.125,0.938,7.062,7.53,0.062,0.0,0.0,0.188,0.0,0.0,97.1,40,173,2014,6.069,0,6.981,0.0
AlfredMorris,NYG,RB,32,9,0,AlfredMorris2020,NYG2020,0.0,0.0,0.0,0.0,0.0,6.111,26.444,4.33,0.111,0.444,0.333,2.111,6.33,0.111,0.0,0.0,0.222,0.0,0.0,40.7,78,309,2020,4.522,0,,
AlfredMorris,ARI,RB,31,1,0,AlfredMorris2019,ARI2019,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,150,545,2019,0.4,0,4.522,0.0
AlfredMorris,SFO,RB,30,12,1,AlfredMorris2018,SFO2018,0.0,0.0,0.0,0.0,0.0,9.25,35.667,3.86,0.167,1.083,0.667,6.083,9.13,0.0,0.167,0.083,0.167,0.0,0.0,68.1,61,232,2018,5.675,0,0.4,0.0
AlfredMorris,DAL,RB,29,14,5,AlfredMorris2017,DAL2017,0.0,0.0,0.0,0.0,0.0,8.214,39.071,4.76,0.071,0.643,0.5,3.214,6.43,0.0,0.0,0.0,0.071,0.0,0.0,72.2,57,217,2017,5.157,0,5.675,0.0
AlfredMorris,DAL,RB,28,14,0,AlfredMorris2016,DAL2016,0.0,0.0,0.0,0.0,0.0,4.929,17.357,3.52,0.143,0.429,0.214,0.786,3.67,0.0,0.0,0.0,0.143,0.0,0.0,40.4,75,281,2016,2.886,0,5.157,0.0
AlfredMorris,WAS,RB,27,16,16,AlfredMorris2015,WAS2015,0.0,0.0,0.0,0.0,0.0,12.625,46.938,3.72,0.062,0.812,0.625,3.438,5.5,0.0,0.0,0.0,0.062,0.0,0.0,96.6,46,184,2015,6.038,0,2.886,0.0
AlfredMorris,WAS,RB,26,16,16,AlfredMorris2014,WAS2014,0.0,0.0,0.0,0.0,0.0,16.562,67.125,4.05,0.5,1.625,1.062,9.688,9.12,0.0,0.125,0.0,0.5,0.0,0.0,187.9,13,71,2014,11.744,0,6.038,0.0
AlfredMorris,WAS,RB,25,16,16,AlfredMorris2013,WAS2013,0.0,0.0,0.0,0.0,0.0,17.25,79.688,4.62,0.438,0.75,0.562,4.875,8.67,0.0,0.312,0.25,0.438,0.0,0.0,178.3,15,82,2013,11.144,0,11.744,0.0
AlfredMorris,WAS,RB,24,16,16,AlfredMorris2012,WAS2012,0.0,0.0,0.0,0.0,0.0,20.938,100.812,4.81,0.812,1.0,0.688,4.812,7.0,0.0,0.25,0.188,0.812,0.0,0.0,252.0,5,33,2012,15.75,0,11.144,0.0
AllenHurns,MIA,WR,28,14,7,AllenHurns2019,MIA2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.357,2.286,29.714,13.0,0.143,0.071,0.071,0.143,0.0,0.0,83.6,83,203,2019,5.971,0,,
AllenHurns,DAL,WR,27,16,7,AllenHurns2018,DAL2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188,1.25,18.438,14.75,0.125,0.062,0.0,0.125,0.0,0.0,61.5,98,247,2018,3.844,0,5.971,0.0
AllenHurns,JAX,WR,26,10,8,AllenHurns2017,JAX2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.9,48.4,12.41,0.2,0.0,0.0,0.2,0.0,0.0,99.4,69,168,2017,9.94,0,3.844,0.0
AllenHurns,JAX,WR,25,11,11,AllenHurns2016,JAX2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.909,3.182,43.364,13.63,0.273,0.091,0.0,0.273,0.0,0.0,100.7,75,178,2016,9.155,0,9.94,0.0
AllenHurns,JAX,WR,24,15,15,AllenHurns2015,JAX2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.267,68.733,16.11,0.667,0.133,0.067,0.667,0.0,0.0,225.1,16,50,2015,15.007,0,9.155,0.0
AllenHurns,JAX,WR,23,16,8,AllenHurns2014,JAX2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.062,3.188,42.312,13.27,0.375,0.0,0.0,0.375,0.0,0.0,154.7,43,107,2014,9.669,0,15.007,0.0
AllenLazard,GNB,WR,26,15,13,AllenLazard2021,GNB2021,0.0,0.0,0.0,0.0,0.0,0.2,2.133,10.67,0.0,4.0,2.667,34.2,12.83,0.533,0.0,0.0,0.533,0.0,0.0,142.5,44,126,2021,9.5,0,,
AllenLazard,GNB,WR,25,10,9,AllenLazard2020,GNB2020,0.0,0.0,0.0,0.0,0.0,0.2,1.7,8.5,0.0,4.6,3.3,45.1,13.67,0.3,0.0,0.0,0.3,0.0,0.0,97.8,74,187,2020,9.78,0,9.5,0.0
AllenLazard,GNB,WR,24,16,3,AllenLazard2019,GNB2019,0.0,0.0,0.0,0.0,0.0,0.062,1.312,21.0,0.0,3.25,2.188,29.812,13.63,0.188,0.0,0.0,0.188,0.0,0.0,102.8,69,164,2019,6.425,0,9.78,0.0
AllenLazard,GNB,WR,23,1,0,AllenLazard2018,GNB2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,204,515,2018,1.7,0,6.425,0.0
AllenReisner,JAX,TE,25,5,3,AllenReisner2013,JAX2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,85,422,2013,1.8,0,,
AllenReisner,2TM,TE,24,6,2,AllenReisner2012,2TM2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.167,2.167,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,89,481,2012,0.383,0,1.8,0.0
AllenRobinson,CHI,WR,28,12,11,AllenRobinson2021,CHI2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.167,34.167,10.79,0.083,0.0,0.0,0.083,0.083,0.0,87.0,95,198,2021,7.25,0,,
AllenRobinson,CHI,WR,27,16,16,AllenRobinson2020,CHI2020,0.0,0.0,0.0,0.0,0.0,0.062,-0.062,-1.0,0.0,9.438,6.375,78.125,12.25,0.375,0.0,0.0,0.375,0.0,0.0,262.9,12,29,2020,16.431,0,7.25,0.0
AllenRobinson,CHI,WR,26,16,15,AllenRobinson2019,CHI2019,0.0,0.0,0.0,0.0,0.0,0.062,0.125,2.0,0.0,9.625,6.125,71.688,11.7,0.438,0.0,0.0,0.438,0.0,0.0,254.9,12,28,2019,15.931,0,16.431,0.0
AllenRobinson,CHI,WR,25,13,12,AllenRobinson2018,CHI2018,0.0,0.0,0.0,0.0,0.0,0.077,0.692,9.0,0.0,7.231,4.231,58.0,13.71,0.308,0.077,0.077,0.308,0.0,0.0,153.3,41,104,2018,11.792,0,15.931,0.0
AllenRobinson,JAX,WR,24,1,1,AllenRobinson2017,JAX2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,188,494,2017,2.7,0,11.792,0.0
AllenRobinson,JAX,WR,23,16,16,AllenRobinson2016,JAX2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.438,4.562,55.188,12.1,0.375,0.062,0.0,0.375,0.062,0.0,199.3,29,67,2016,12.456,0,2.7,0.0
AllenRobinson,JAX,WR,22,16,16,AllenRobinson2015,JAX2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.438,5.0,87.5,17.5,0.875,0.0,0.0,0.875,0.0,0.0,304.0,4,13,2015,19.0,0,12.456,0.0
AllenRobinson,JAX,WR,21,10,8,AllenRobinson2014,JAX2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.8,54.8,11.42,0.2,0.0,0.0,0.2,0.1,0.0,116.8,68,149,2014,11.68,0,19.0,0.0
AlonzoHarris,GNB,RB,23,6,0,AlonzoHarris2015,GNB2015,0.0,0.0,0.0,0.0,0.0,0.667,3.167,4.75,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,145,499,2015,0.317,0,,
AlshonJeffery,PHI,WR,30,7,2,AlshonJeffery2020,PHI2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.857,0.857,16.429,19.17,0.143,0.0,0.0,0.143,0.0,0.0,23.5,143,369,2020,3.357,0,,
AlshonJeffery,PHI,WR,29,10,10,AlshonJeffery2019,PHI2019,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.0,0.1,7.3,4.3,49.0,11.4,0.4,0.0,0.0,0.5,0.0,0.0,122.2,59,140,2019,12.22,0,3.357,0.0
AlshonJeffery,PHI,WR,28,13,13,AlshonJeffery2018,PHI2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.077,5.0,64.846,12.97,0.462,0.077,0.0,0.462,0.0,0.0,185.3,26,73,2018,14.254,0,12.22,0.0
AlshonJeffery,PHI,WR,27,16,16,AlshonJeffery2017,PHI2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.562,49.312,13.84,0.562,0.0,0.0,0.562,0.188,0.0,195.9,16,61,2017,12.244,0,14.254,0.0
AlshonJeffery,CHI,WR,26,12,12,AlshonJeffery2016,CHI2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833,4.333,68.417,15.79,0.167,0.0,0.0,0.167,0.0,0.0,146.1,53,124,2016,12.175,0,12.244,0.0
AlshonJeffery,CHI,WR,25,9,8,AlshonJeffery2015,CHI2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.444,6.0,89.667,14.94,0.444,0.111,0.0,0.444,0.0,0.0,158.7,43,106,2015,17.633,0,12.175,0.0
AlshonJeffery,CHI,WR,24,16,16,AlshonJeffery2014,CHI2014,0.0,0.0,0.0,0.0,0.0,0.375,2.062,5.5,0.0,9.062,5.312,70.812,13.33,0.625,0.062,0.0,0.625,0.0,0.0,261.6,11,30,2014,16.35,0,17.633,0.0
AlshonJeffery,CHI,WR,23,16,14,AlshonJeffery2013,CHI2013,0.0,0.0,0.0,0.0,0.0,1.0,6.562,6.56,0.0,9.25,5.562,88.812,15.97,0.438,0.188,0.062,0.438,0.062,0.0,283.6,8,19,2013,17.725,0,16.35,0.0
AlshonJeffery,CHI,WR,22,10,6,AlshonJeffery2012,CHI2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.4,36.7,15.29,0.3,0.0,0.0,0.3,0.0,0.0,78.7,80,200,2012,7.87,0,17.725,0.0
AlvinKamara,NOR,RB,26,13,10,AlvinKamara2021,NOR2021,0.0,0.0,0.0,0.0,0.0,18.462,69.077,3.74,0.308,5.154,3.615,33.769,9.34,0.385,0.0,0.0,0.692,0.0,0.0,234.7,9,44,2021,18.054,0,,
AlvinKamara,NOR,RB,25,15,10,AlvinKamara2020,NOR2020,0.0,0.0,0.0,0.0,0.0,12.467,62.133,4.98,1.067,7.133,5.533,50.4,9.11,0.333,0.067,0.0,1.4,0.0,0.0,377.8,2,4,2020,25.187,0,18.054,0.0
AlvinKamara,NOR,RB,24,14,9,AlvinKamara2019,NOR2019,0.071,0.071,0.929,0.0,0.0,12.214,56.929,4.66,0.357,6.929,5.786,38.071,6.58,0.071,0.286,0.071,0.429,0.0,0.0,248.5,16,30,2019,17.75,0,25.187,0.0
AlvinKamara,NOR,RB,23,15,13,AlvinKamara2018,NOR2018,0.0,0.0,0.0,0.0,0.0,12.933,58.867,4.55,0.933,7.0,5.4,47.267,8.75,0.267,0.067,0.0,1.2,0.2,0.0,354.2,4,6,2018,23.613,0,17.75,0.0
AlvinKamara,NOR,RB,22,16,3,AlvinKamara2017,NOR2017,0.0,0.0,0.0,0.0,0.0,7.5,45.5,6.07,0.5,6.25,5.062,51.625,10.2,0.312,0.062,0.062,0.875,0.062,0.0,320.4,4,4,2017,20.025,0,23.613,0.0
AmaraDarboh,SEA,WR,23,16,0,AmaraDarboh2017,SEA2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.5,4.438,8.88,0.0,0.0,0.0,0.0,0.0,0.0,15.1,166,389,2017,0.944,0,,
AmariCooper,DAL,WR,27,15,14,AmariCooper2021,DAL2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.933,4.533,57.667,12.72,0.533,0.067,0.0,0.533,0.0,0.0,202.5,26,69,2021,13.5,0,,
AmariCooper,DAL,WR,26,16,15,AmariCooper2020,DAL2020,0.0,0.0,0.0,0.0,0.0,0.375,0.875,2.33,0.0,8.125,5.75,69.625,12.11,0.312,0.0,0.0,0.312,0.062,0.0,236.8,19,44,2020,14.8,0,13.5,0.0
